"id","breedtegraad","lengtegraad","weergavenaam","plaatsnaam","landcode","landnaam","status","status_uitleg","statusvolgorde","markerkleur","actief","oppervlakte_ha","oppervlakte","markergrootte","ontstaansdatum","ontstaansdatum_iso","duur_dagen","duur","detecties_24u","detecties_7d","uren_sinds_update","brandgevaar","status_bijgewerkt","bron_bijgewerkt_utc","opgehaald_utc","bron","bron_url"
"584067",45.535,1.0602,"Jumilhac-le-Grand, FR","Jumilhac-le-Grand, FR",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",23,"23 hectare",1.03,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,92,"Laag","4 augustus 2026 om 08:31","2026-08-04T06:31:01.845Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584080",47.2702,4.9637,"Couchey, FR","Couchey, FR",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",34,"34 hectare",1.12,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,90,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.845Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592479",42.7279,-6.6453,"Vega de Espinareda, ES","Vega de Espinareda, ES",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,17,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.845Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581392",41.0262,-8.0276,"Ferreiros de Tendais, PT","Ferreiros de Tendais, PT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",2,"2 hectare",0.5,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,113,"Laag","4 augustus 2026 om 08:31","2026-08-04T06:31:01.845Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592174",41.3138,13.6158,"Formia, IT","Formia, IT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,23,"Gemiddeld","4 augustus 2026 om 08:31","2026-08-04T06:31:01.846Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581390",41.1672,-8.2044,"Abragão, PT","Abragão, PT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",118,"118 hectare",1.39,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,113,"Gemiddeld","4 augustus 2026 om 08:31","2026-08-04T06:31:01.846Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592365",43.3779,6.5125,"Vidauban, FR","Vidauban, FR",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,22,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.846Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581398",43.5845,-7.6399,"Ourol, ES","Ourol, ES",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",68,"68 hectare",1.27,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,112,"Laag","4 augustus 2026 om 08:31","2026-08-04T06:31:01.847Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592388",43.3003,-7.9248,"Guitiriz, ES","Guitiriz, ES",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",36,"36 hectare",1.13,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,22,"Laag","4 augustus 2026 om 08:31","2026-08-04T06:31:01.847Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592474",41.5005,13.5248,"Falvaterra, IT","Falvaterra, IT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",14,"14 hectare",0.92,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,17,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.847Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"583386",41.254,1.4293,"Montferri, ES","Montferri, ES",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",14,"14 hectare",0.92,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,96,"Laag","4 augustus 2026 om 08:31","2026-08-04T06:31:01.847Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584084",36.6961,22.5239,"???????, ????????, EL","???????, ????????, EL",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",8,"8 hectare",0.8,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,89,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.848Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577312",35.6658,6.1291,"N.A., DZ","N.A., DZ",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",18,"18 hectare",0.98,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,135,"Onbekend","4 augustus 2026 om 08:31","2026-08-04T06:31:01.848Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581406",40.1086,19.9111,"Himarë, AL","Himarë, AL",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",52,"52 hectare",1.21,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,111,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.848Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592412",61.2189,13.3896,"Malung-Sälen, SE","Malung-Sälen, SE",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",3,"3 hectare",0.59,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,21,"Gemiddeld","4 augustus 2026 om 08:31","2026-08-04T06:31:01.849Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592413",61.2133,13.3908,"Malung-Sälen, SE","Malung-Sälen, SE",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",10,"10 hectare",0.85,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,21,"Gemiddeld","4 augustus 2026 om 08:31","2026-08-04T06:31:01.849Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584063",42.2907,9.0981,"Corte, FR","Corte, FR",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,92,"Gemiddeld","4 augustus 2026 om 08:31","2026-08-04T06:31:01.849Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584060",41.2913,13.6691,"Formia, IT","Formia, IT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",14,"14 hectare",0.92,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,92,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.849Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592463",44.62,22.973,"Mehedin?i, RO","Mehedin?i, RO",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",113,"113 hectare",1.38,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,18,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.850Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592440",43.5466,23.3596,"???????, BG","???????, BG",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",4,"4 hectare",0.65,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,21,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.850Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"583377",37.3121,14.3367,"Piazza Armerina, IT","Piazza Armerina, IT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",12,"12 hectare",0.89,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,96,"Zeer hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.850Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584091",41.2961,22.0926,"Kavadarci, MK","Kavadarci, MK",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",13,"13 hectare",0.91,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,89,"Zeer hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.850Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"583378",37.3099,14.3394,"Piazza Armerina, IT","Piazza Armerina, IT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,96,"Zeer hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.850Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"583379",37.8453,14.911,"Randazzo, IT","Randazzo, IT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",18,"18 hectare",0.98,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,96,"Zeer hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.851Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"583815",45.221,20.5832,"????????????? ??????, RS","????????????? ??????, RS",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,95,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.851Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581413",36.3944,30.414,"Antalya, TR","Antalya, TR",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",312,"312 hectare",1.6,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,111,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.851Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592393",42.5883,-7.7899,"Chantada, ES","Chantada, ES",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,22,"Gemiddeld","4 augustus 2026 om 08:31","2026-08-04T06:31:01.852Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592389",42.742,-6.7362,"Vega de Espinareda, ES","Vega de Espinareda, ES",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",52,"52 hectare",1.21,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,22,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.852Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"583791",52.2382,-7.5212,"Ballydurn, IE","Ballydurn, IE",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",51,"51 hectare",1.2,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,95,"Laag","4 augustus 2026 om 08:31","2026-08-04T06:31:01.853Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580750",39.4516,15.9913,"Guardia Piemontese, IT","Guardia Piemontese, IT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",11,"11 hectare",0.87,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,119,"Gemiddeld","4 augustus 2026 om 08:31","2026-08-04T06:31:01.853Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592439",43.5504,23.351,"???????, BG","???????, BG",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",57,"57 hectare",1.23,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,21,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.853Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577293",39.5412,15.9535,"Cetraro, IT","Cetraro, IT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",37,"37 hectare",1.13,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,137,"Gemiddeld","4 augustus 2026 om 08:31","2026-08-04T06:31:01.853Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580748",38.9833,16.235,"Lamezia Terme, IT","Lamezia Terme, IT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",41,"41 hectare",1.16,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,119,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.854Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577303",38.6445,27.1098,"?zmir, TR","?zmir, TR",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",76,"76 hectare",1.29,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,137,"Zeer hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.854Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581381",39.5405,15.9587,"Cetraro, IT","Cetraro, IT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,113,"Gemiddeld","4 augustus 2026 om 08:31","2026-08-04T06:31:01.854Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584022",37.1905,40.9213,"Mardin, TR","Mardin, TR",,"Onbekend land","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",246,"246 hectare",1.55,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,94,"Onbekend","4 augustus 2026 om 08:31","2026-08-04T06:31:01.854Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581374",38.673,42.132,"Bitlis, TR","Bitlis, TR",,"Onbekend land","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",14,"14 hectare",0.92,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,116,"Onbekend","4 augustus 2026 om 08:31","2026-08-04T06:31:01.855Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581410",40.1043,26.4448,"Çanakkale, TR","Çanakkale, TR",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",28,"28 hectare",1.07,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,111,"Extreem","4 augustus 2026 om 08:31","2026-08-04T06:31:01.855Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584023",37.5682,40.4786,"Mardin, TR","Mardin, TR",,"Onbekend land","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",55,"55 hectare",1.22,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,94,"Extreem","4 augustus 2026 om 08:31","2026-08-04T06:31:01.855Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584024",37.3462,40.4068,"Mardin, TR","Mardin, TR",,"Onbekend land","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",16,"16 hectare",0.95,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,94,"Onbekend","4 augustus 2026 om 08:31","2026-08-04T06:31:01.855Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592381",43.391,6.0976,"Brignoles, FR","Brignoles, FR",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",0,"0 hectare",0.1,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,22,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.856Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584028",39.7415,32.9105,"Ankara, TR","Ankara, TR",,"Onbekend land","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",17,"17 hectare",0.97,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,94,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.856Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584026",37.3576,40.5837,"Mardin, TR","Mardin, TR",,"Onbekend land","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",13,"13 hectare",0.91,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,94,"Onbekend","4 augustus 2026 om 08:31","2026-08-04T06:31:01.856Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584052",39.712,16.1857,"Firmo, IT","Firmo, IT",,"Onbekend land","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",139,"139 hectare",1.42,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,93,"Zeer hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.856Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584030",38.9273,30.7479,"Afyonkarahisar, TR","Afyonkarahisar, TR",,"Onbekend land","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",6,"6 hectare",0.74,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,94,"Hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.856Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584025",37.7934,41.1767,"Batman, TR","Batman, TR",,"Onbekend land","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",14,"14 hectare",0.92,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,94,"Extreem","4 augustus 2026 om 08:31","2026-08-04T06:31:01.857Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577302",38.5378,28.4451,"Manisa, TR","Manisa, TR",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",19,"19 hectare",0.99,"28 juli 2026","2026-07-28",7,"7 dagen",0,2,137,"Zeer hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.857Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584053",40.1728,15.399,"Laurito, IT","Laurito, IT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",10,"10 hectare",0.85,"28 juli 2026","2026-07-28",7,"7 dagen",0,2,93,"Laag","4 augustus 2026 om 08:31","2026-08-04T06:31:01.857Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581386",41.3619,-8.1811,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure, PT","Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure, PT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",4,"4 hectare",0.65,"28 juli 2026","2026-07-28",7,"7 dagen",0,1,113,"Laag","4 augustus 2026 om 08:31","2026-08-04T06:31:01.857Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581385",41.3618,-8.1762,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure, PT","Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure, PT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",15,"15 hectare",0.94,"28 juli 2026","2026-07-28",7,"7 dagen",0,1,113,"Laag","4 augustus 2026 om 08:31","2026-08-04T06:31:01.858Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592392",42.7158,-7.7066,"Taboada, ES","Taboada, ES",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",80,"80 hectare",1.3,"28 juli 2026","2026-07-28",7,"7 dagen",0,2,22,"Laag","4 augustus 2026 om 08:31","2026-08-04T06:31:01.858Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577270",43.6738,16.0655,"?ibensko-kninska ?upanija, HR","?ibensko-kninska ?upanija, HR",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"28 juli 2026","2026-07-28",7,"7 dagen",0,1,140,"Zeer hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.858Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592427",43.672,16.0765,"?ibensko-kninska ?upanija, HR","?ibensko-kninska ?upanija, HR",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"28 juli 2026","2026-07-28",7,"7 dagen",0,1,21,"Zeer hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.859Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580464",41.4014,-7.9815,"Britelo, Gémeos e Ourilhe, PT","Britelo, Gémeos e Ourilhe, PT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",14,"14 hectare",0.92,"28 juli 2026","2026-07-28",7,"7 dagen",0,1,120,"Laag","4 augustus 2026 om 08:31","2026-08-04T06:31:01.859Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581100",33.1375,-4.7415,"Boulemane, MA","Boulemane, MA",,"Onbekend land","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",37,"37 hectare",1.13,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,118,"Onbekend","4 augustus 2026 om 08:31","2026-08-04T06:31:01.859Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592402",42.7057,-5.9242,"Valdesamario, ES","Valdesamario, ES",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",172,"172 hectare",1.47,"28 juli 2026","2026-07-28",7,"7 dagen",0,2,21,"Zeer hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.860Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580497",40.2735,8.7884,"Macomer, IT","Macomer, IT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",21,"21 hectare",1.01,"28 juli 2026","2026-07-28",7,"7 dagen",0,2,120,"Extreem","4 augustus 2026 om 08:31","2026-08-04T06:31:01.860Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584093",36.9495,7.7236,"N.A., DZ","N.A., DZ",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",4,"4 hectare",0.65,"28 juli 2026","2026-07-28",7,"7 dagen",0,1,89,"Zeer hoog","4 augustus 2026 om 08:31","2026-08-04T06:31:01.860Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581066",51.5899,13.1511,"Beilrode, DE","Beilrode, DE",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",10,"10 hectare",0.85,"28 juli 2026","2026-07-28",7,"7 dagen",0,2,118,"Gemiddeld","4 augustus 2026 om 08:31","2026-08-04T06:31:01.860Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580324",37.8048,38.2043,"Ad?yaman, TR","Ad?yaman, TR",,"Onbekend land","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",207,"207 hectare",1.51,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,120,"Onbekend","4 augustus 2026 om 08:31","2026-08-04T06:31:01.861Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584048",38.5204,16.4772,"Guardavalle, IT","Guardavalle, IT",,"Onbekend land","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"28 juli 2026","2026-07-28",7,"7 dagen",0,1,93,"Gemiddeld","4 augustus 2026 om 08:31","2026-08-04T06:31:01.861Z","2026-08-04T06:42:29Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
