"id","breedtegraad","lengtegraad","weergavenaam","plaatsnaam","landcode","landnaam","status","status_uitleg","statusvolgorde","markerkleur","actief","oppervlakte_ha","oppervlakte","markergrootte","ontstaansdatum","ontstaansdatum_iso","duur_dagen","duur","detecties_24u","detecties_7d","uren_sinds_update","brandgevaar","status_bijgewerkt","bron_bijgewerkt_utc","opgehaald_utc","bron","bron_url"
"581412",36.7357,29.1982,"Bosbrand in Turkije",,"TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",250,"250 hectare",1.55,"30 juli 2026","2026-07-30",5,"5 dagen",0,2,94,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.359Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580253",38.9209,26.8591,"Bosbrand in Turkije",,"TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",52,"52 hectare",1.21,"30 juli 2026","2026-07-30",5,"5 dagen",0,1,103,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.359Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592449",36.9397,37.3503,"Gaziantep","Gaziantep","TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",14,"14 hectare",0.92,"30 juli 2026","2026-07-30",5,"5 dagen",0,0,3,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.359Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581092",52.2581,1.6164,"Suffolk Coastal","Suffolk Coastal","UK","Verenigd Koninkrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",150,"150 hectare",1.44,"29 juli 2026","2026-07-29",5,"5 dagen",0,2,101,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.359Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592377",43.3993,6.0911,"Brignoles","Brignoles","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,5,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.360Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592445",45.2029,28.9195,"Maliuc","Maliuc","RO","Roemenië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",34,"34 hectare",1.12,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,4,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.360Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581409",40.1086,26.4546,"Çanakkale","Çanakkale","TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",22,"22 hectare",1.02,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,94,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.360Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581408",40.1145,26.4509,"Çanakkale","Çanakkale","TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",7,"7 hectare",0.77,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,94,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.360Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580489",43.3935,6.0887,"Brignoles","Brignoles","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",71,"71 hectare",1.28,"29 juli 2026","2026-07-29",5,"5 dagen",0,2,103,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.362Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584067",45.535,1.0602,"Jumilhac-le-Grand","Jumilhac-le-Grand","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",23,"23 hectare",1.03,"29 juli 2026","2026-07-29",5,"5 dagen",0,2,75,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.362Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584080",47.2702,4.9637,"Bosbrand in Frankrijk",,"FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",34,"34 hectare",1.12,"29 juli 2026","2026-07-29",5,"5 dagen",0,2,73,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.362Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581392",41.0262,-8.0276,"Ferreiros de Tendais","Ferreiros de Tendais","PT","Portugal","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",2,"2 hectare",0.5,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,96,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.362Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581390",41.1658,-8.2088,"Abragão","Abragão","PT","Portugal","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",64,"64 hectare",1.25,"29 juli 2026","2026-07-29",5,"5 dagen",0,2,96,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.363Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592365",43.3779,6.5125,"Vidauban","Vidauban","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",5,"5 dagen",0,0,6,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.363Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592174",41.3138,13.6158,"Formia","Formia","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",5,"5 dagen",0,0,6,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.364Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592388",43.3003,-7.9248,"Guitiriz","Guitiriz","ES","Spanje","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",36,"36 hectare",1.13,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,5,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.364Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581398",43.5845,-7.6399,"Ourol","Ourol","ES","Spanje","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",68,"68 hectare",1.27,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,95,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.364Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592474",41.5005,13.5248,"Falvaterra","Falvaterra","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",14,"14 hectare",0.92,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,0,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.365Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"583386",41.254,1.4293,"Montferri","Montferri","ES","Spanje","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",14,"14 hectare",0.92,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,79,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.365Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584084",36.6961,22.5239,"Bosbrand in Griekenland",,"EL","Griekenland","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",8,"8 hectare",0.8,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,72,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.365Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581406",40.1086,19.9111,"Himarë","Himarë","AL","Albanië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",52,"52 hectare",1.21,"29 juli 2026","2026-07-29",5,"5 dagen",0,2,94,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.365Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577312",35.6658,6.1291,"Bosbrand in Algerije",,"DZ","Algerije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",18,"18 hectare",0.98,"29 juli 2026","2026-07-29",5,"5 dagen",0,2,118,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.366Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592412",61.2189,13.3896,"Malung-Sälen","Malung-Sälen","SE","Zweden","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",3,"3 hectare",0.59,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,4,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.366Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592413",61.2133,13.3908,"Malung-Sälen","Malung-Sälen","SE","Zweden","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",10,"10 hectare",0.85,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,4,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.366Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592463",44.62,22.973,"Bosbrand in Roemenië",,"RO","Roemenië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",113,"113 hectare",1.38,"29 juli 2026","2026-07-29",5,"5 dagen",0,2,1,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.367Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592440",43.5466,23.3596,"Bosbrand in Bulgarije",,"BG","Bulgarije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",4,"4 hectare",0.65,"29 juli 2026","2026-07-29",5,"5 dagen",0,0,4,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.367Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584060",41.2913,13.6691,"Formia","Formia","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",14,"14 hectare",0.92,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,76,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.367Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584063",42.2907,9.0981,"Corte","Corte","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,76,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.367Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584091",41.2961,22.0926,"Bosbrand in Noord-Macedonië",,"MK","Noord-Macedonië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",13,"13 hectare",0.91,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,72,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.368Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"583379",37.8453,14.911,"Randazzo","Randazzo","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",18,"18 hectare",0.98,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,79,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.368Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"583377",37.3121,14.3367,"Piazza Armerina","Piazza Armerina","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",12,"12 hectare",0.89,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,79,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.368Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"583378",37.3099,14.3394,"Piazza Armerina","Piazza Armerina","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,79,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.369Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"583815",45.221,20.5832,"Bosbrand in Servië",,"RS","Servië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",5,"5 dagen",0,1,78,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.369Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581413",36.3944,30.414,"Antalya","Antalya","TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",312,"312 hectare",1.6,"29 juli 2026","2026-07-29",5,"5 dagen",0,2,94,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.369Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592393",42.5883,-7.7899,"Chantada","Chantada","ES","Spanje","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,5,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.370Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592389",42.742,-6.7362,"Vega de Espinareda","Vega de Espinareda","ES","Spanje","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",52,"52 hectare",1.21,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,5,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.370Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580750",39.4516,15.9913,"Guardia Piemontese","Guardia Piemontese","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",11,"11 hectare",0.87,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,102,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.371Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592439",43.5504,23.351,"Bosbrand in Bulgarije",,"BG","Bulgarije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",57,"57 hectare",1.23,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,4,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.371Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581381",39.5405,15.9587,"Cetraro","Cetraro","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,97,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.371Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577293",39.5412,15.9535,"Cetraro","Cetraro","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",37,"37 hectare",1.13,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,120,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.372Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580748",38.9833,16.235,"Lamezia Terme","Lamezia Terme","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",41,"41 hectare",1.16,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,102,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.372Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577303",38.6445,27.1098,"Bosbrand in Turkije",,"TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",76,"76 hectare",1.29,"29 juli 2026","2026-07-29",6,"6 dagen",0,2,120,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.372Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584022",37.1905,40.9213,"Mardin","Mardin","TR","Turkije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",246,"246 hectare",1.55,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,77,"Onbekend","3 augustus 2026 om 15:42","2026-08-03T13:42:32.372Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581374",38.673,42.132,"Bitlis","Bitlis","TR","Turkije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",14,"14 hectare",0.92,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,99,"Onbekend","3 augustus 2026 om 15:42","2026-08-03T13:42:32.373Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584024",37.3462,40.4068,"Mardin","Mardin","TR","Turkije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",16,"16 hectare",0.95,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,77,"Onbekend","3 augustus 2026 om 15:42","2026-08-03T13:42:32.373Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581410",40.1043,26.4448,"Çanakkale","Çanakkale","TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",28,"28 hectare",1.07,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,94,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.373Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584023",37.5682,40.4786,"Mardin","Mardin","TR","Turkije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",55,"55 hectare",1.22,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,77,"Onbekend","3 augustus 2026 om 15:42","2026-08-03T13:42:32.373Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592381",43.391,6.0976,"Brignoles","Brignoles","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",0,"0 hectare",0.1,"29 juli 2026","2026-07-29",6,"6 dagen",0,1,5,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.374Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584052",39.712,16.1857,"Firmo","Firmo","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",139,"139 hectare",1.42,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,76,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.374Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584025",37.7934,41.1767,"Batman","Batman","TR","Turkije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",14,"14 hectare",0.92,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,77,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.374Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584026",37.3576,40.5837,"Mardin","Mardin","TR","Turkije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",13,"13 hectare",0.91,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,77,"Onbekend","3 augustus 2026 om 15:42","2026-08-03T13:42:32.375Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584028",39.7415,32.9105,"Ankara","Ankara","TR","Turkije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",17,"17 hectare",0.97,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,77,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.375Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584030",38.9273,30.7479,"Afyonkarahisar","Afyonkarahisar","TR","Turkije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",6,"6 hectare",0.74,"29 juli 2026","2026-07-29",6,"6 dagen",0,0,77,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.375Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577302",38.5378,28.4451,"Manisa","Manisa","TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",19,"19 hectare",0.99,"28 juli 2026","2026-07-28",6,"6 dagen",0,2,120,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.375Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584053",40.1728,15.399,"Laurito","Laurito","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",10,"10 hectare",0.85,"28 juli 2026","2026-07-28",6,"6 dagen",0,2,76,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.376Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581385",41.3618,-8.1762,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure","Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure","PT","Portugal","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",15,"15 hectare",0.94,"28 juli 2026","2026-07-28",6,"6 dagen",0,1,96,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.376Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581386",41.3619,-8.1811,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure","Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure","PT","Portugal","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",4,"4 hectare",0.65,"28 juli 2026","2026-07-28",6,"6 dagen",0,1,96,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.376Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592392",42.7158,-7.7066,"Taboada","Taboada","ES","Spanje","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",80,"80 hectare",1.3,"28 juli 2026","2026-07-28",6,"6 dagen",0,2,5,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.376Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592427",43.672,16.0765,"Bosbrand in Kroatië",,"HR","Kroatië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"28 juli 2026","2026-07-28",6,"6 dagen",0,1,4,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.377Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577270",43.6738,16.0655,"Bosbrand in Kroatië",,"HR","Kroatië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",1,"1 hectare",0.35,"28 juli 2026","2026-07-28",6,"6 dagen",0,1,123,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.377Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580464",41.4014,-7.9815,"Britelo, Gémeos e Ourilhe","Britelo, Gémeos e Ourilhe","PT","Portugal","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",14,"14 hectare",0.92,"28 juli 2026","2026-07-28",6,"6 dagen",0,1,103,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.378Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581100",33.1375,-4.7415,"Boulemane","Boulemane","MA","Marokko","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",37,"37 hectare",1.13,"28 juli 2026","2026-07-28",6,"6 dagen",0,0,101,"Onbekend","3 augustus 2026 om 15:42","2026-08-03T13:42:32.378Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
